"filename", "language", "JSON", "TypeScript", "Markdown", "JSON with Comments", "JavaScript", "XML", "Properties", "TypeScript JSX", "CSS", "comment", "blank", "total"
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_materials_page_tsx_204d4c62._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_materials_page_tsx_27e16dac._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_materials_page_tsx_f0d8665b._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_materials_upload_page_tsx_27e16dac._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_materials_upload_page_tsx_f0d8665b._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_notifications_page_tsx_13a3d029._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_notifications_page_tsx_1c638299._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_notifications_page_tsx_204d4c62._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_notifications_page_tsx_f0d8665b._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_007dd218._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_10129093._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_13a3d029._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_1788e26c._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_1c638299._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_204d4c62._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_21438492._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_27e16dac._.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_53769dcd._.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_6c4b67ce._.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_7be47469._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_811bc66b._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_83037ca4._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_efac203a._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_f0d8665b._.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_f88144d4._.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_page_tsx_fa8741a1._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_profile_page_tsx_204d4c62._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_profile_page_tsx_53769dcd._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_profile_page_tsx_7be47469._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_(dashBoard)_profile_page_tsx_854841bb._.js", "JavaScript", 0, 0, 0, 0, 399, 0, 0, 0, 0, 5, 3, 407
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_call_[id]_page_tsx_7f748c8d._.js", "JavaScript", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 18
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_chat_[id]_page_tsx_7f748c8d._.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_chat_[id]_page_tsx_bcb61fbf._.js", "JavaScript", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_chat_layout_tsx_7f748c8d._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_2fb71492._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_32043d71._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_5f6d4cb5._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_63e67fcb._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_67451fcf._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_6d129a8b._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_a67eeb27._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_b9ddc2ee._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_layout_tsx_cd41178b._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_onBoarding_page_tsx_04a64ba7._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_onBoarding_page_tsx_2455a63f._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_onBoarding_page_tsx_26dbb2e0._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_onBoarding_page_tsx_6fea329b._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_onBoarding_page_tsx_7f748c8d._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_onBoarding_page_tsx_8825aeb9._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_page_tsx_2455a63f._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_page_tsx_26dbb2e0._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_page_tsx_a63a88c5._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_page_tsx_e7e8eb0f._.js", "JavaScript", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_(protected)_profile_page_tsx_187cced3._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_96f4547e._.js", "JavaScript", 0, 0, 0, 0, 470, 0, 0, 0, 0, 3, 4, 477
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_bacaf7c8._.js", "JavaScript", 0, 0, 0, 0, 539, 0, 0, 0, 0, 3, 4, 546
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_favicon_ico_mjs_659ce808._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_globals_css_f9ee138c._.single.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 14922, 2, 2695, 17619
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_layout_tsx_c0237562._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_page_tsx_32043d71._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_page_tsx_4cd92969._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_page_tsx_8221feda._.js", "JavaScript", 0, 0, 0, 0, 48, 0, 0, 0, 0, 1, 3, 52
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_page_tsx_9d3db7aa._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_page_tsx_a67eeb27._.js", "JavaScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_page_tsx_b2f3bef0._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_sign-up_page_tsx_32043d71._.js", "JavaScript", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_test_page_tsx_32043d71._.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\app_test_page_tsx_7b89f4e4._.js", "JavaScript", 0, 0, 0, 0, 62, 0, 0, 0, 0, 1, 3, 66
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_026461f9._.js", "JavaScript", 0, 0, 0, 0, 4474, 0, 0, 0, 0, 240, 47, 4761
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_087db1be._.js", "JavaScript", 0, 0, 0, 0, 18361, 0, 0, 0, 0, 1637, 92, 20090
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_08a2e30e._.js", "JavaScript", 0, 0, 0, 0, 13532, 0, 0, 0, 0, 1459, 89, 15080
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_0932da54._.js", "JavaScript", 0, 0, 0, 0, 13328, 0, 0, 0, 0, 1477, 78, 14883
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_0a11581d._.js", "JavaScript", 0, 0, 0, 0, 4114, 0, 0, 0, 0, 198, 33, 4345
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_0bb8a147._.js", "JavaScript", 0, 0, 0, 0, 13688, 0, 0, 0, 0, 1477, 96, 15261
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_0df1685b._.js", "JavaScript", 0, 0, 0, 0, 12968, 0, 0, 0, 0, 1477, 60, 14505
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_17120478._.js", "JavaScript", 0, 0, 0, 0, 9366, 0, 0, 0, 0, 867, 113, 10346
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_19641563._.js", "JavaScript", 0, 0, 0, 0, 4161, 0, 0, 0, 0, 206, 32, 4399
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_1c7f27a8._.js", "JavaScript", 0, 0, 0, 0, 31249, 0, 0, 0, 0, 11916, 278, 43443
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_2c3b78d9._.js", "JavaScript", 0, 0, 0, 0, 8972, 0, 0, 0, 0, 813, 95, 9880
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_2f44713b._.js", "JavaScript", 0, 0, 0, 0, 4213, 0, 0, 0, 0, 216, 39, 4468
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_35cab2ff._.js", "JavaScript", 0, 0, 0, 0, 8681, 0, 0, 0, 0, 783, 82, 9546
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_365c5a7d._.js", "JavaScript", 0, 0, 0, 0, 2946, 0, 0, 0, 0, 54, 25, 3025
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_3bfdc6a4._.js", "JavaScript", 0, 0, 0, 0, 531, 0, 0, 0, 0, 60, 9, 600
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_3ca80561._.js", "JavaScript", 0, 0, 0, 0, 5222, 0, 0, 0, 0, 596, 59, 5877
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_40ebdbf7._.js", "JavaScript", 0, 0, 0, 0, 3718, 0, 0, 0, 0, 1064, 12, 4794
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_461a30df._.js", "JavaScript", 0, 0, 0, 0, 4114, 0, 0, 0, 0, 198, 33, 4345
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_46500b79._.js", "JavaScript", 0, 0, 0, 0, 3396, 0, 0, 0, 0, 138, 28, 3562
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_474403c9._.js", "JavaScript", 0, 0, 0, 0, 3687, 0, 0, 0, 0, 1058, 10, 4755
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_4bbe0de1._.js", "JavaScript", 0, 0, 0, 0, 11511, 0, 0, 0, 0, 1510, 43, 13064
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_50dddb21._.js", "JavaScript", 0, 0, 0, 0, 15767, 0, 0, 0, 0, 4188, 133, 20088
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_58bfe852._.js", "JavaScript", 0, 0, 0, 0, 4132, 0, 0, 0, 0, 204, 32, 4368
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_59b2fab2._.js", "JavaScript", 0, 0, 0, 0, 4505, 0, 0, 0, 0, 246, 49, 4800
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_5c44c76c._.js", "JavaScript", 0, 0, 0, 0, 4779, 0, 0, 0, 0, 282, 61, 5122
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_697000f8._.js", "JavaScript", 0, 0, 0, 0, 4699, 0, 0, 0, 0, 1151, 21, 5871
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_6fd5280a._.js", "JavaScript", 0, 0, 0, 0, 4177, 0, 0, 0, 0, 198, 33, 4408
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_72e2bd28._.js", "JavaScript", 0, 0, 0, 0, 4708, 0, 0, 0, 0, 276, 59, 5043
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_7c23cf18._.js", "JavaScript", 0, 0, 0, 0, 4886, 0, 0, 0, 0, 306, 65, 5257
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_7c573168._.js", "JavaScript", 0, 0, 0, 0, 3835, 0, 0, 0, 0, 1076, 16, 4927
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_7f7be971._.js", "JavaScript", 0, 0, 0, 0, 3562, 0, 0, 0, 0, 1040, 4, 4606
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_84b9c392._.js", "JavaScript", 0, 0, 0, 0, 4743, 0, 0, 0, 0, 282, 61, 5086
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_89168b15._.js", "JavaScript", 0, 0, 0, 0, 3651, 0, 0, 0, 0, 1052, 10, 4713
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_8cb68ee9._.js", "JavaScript", 0, 0, 0, 0, 7854, 0, 0, 0, 0, 1267, 45, 9166
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_93a0c8b4._.js", "JavaScript", 0, 0, 0, 0, 4817, 0, 0, 0, 0, 288, 63, 5168
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_958731e7._.js", "JavaScript", 0, 0, 0, 0, 4166, 0, 0, 0, 0, 206, 33, 4405
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_996414f8._.js", "JavaScript", 0, 0, 0, 0, 11412, 0, 0, 0, 0, 1498, 39, 12949
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@floating-ui_react_dist_c1a64d8e._.js", "JavaScript", 0, 0, 0, 0, 5611, 0, 0, 0, 0, 401, 4, 6016
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@popperjs_core_lib_229f7621._.js", "JavaScript", 0, 0, 0, 0, 2206, 0, 0, 0, 0, 60, 56, 2322
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@protobuf-ts_runtime_build_es2015_cc5371aa._.js", "JavaScript", 0, 0, 0, 0, 2315, 0, 0, 0, 0, 542, 26, 2883
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@react-aria_48ace210._.js", "JavaScript", 0, 0, 0, 0, 1701, 0, 0, 0, 0, 347, 18, 2066
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@stream-io_video-client_dist_index_browser_es_2cabe3d0.js", "JavaScript", 0, 0, 0, 0, 11127, 0, 0, 0, 0, 3071, 4, 14202
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@stream-io_video-react-sdk_dist_css_styles_73dab3bd.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 2395, 2, 435, 2832
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@stream-io_video-react-sdk_dist_index_es_ebec999d.js", "JavaScript", 0, 0, 0, 0, 5214, 0, 0, 0, 0, 159, 3, 5376
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@stream-io_video-react-sdk_dist_latency-chart-Bj5OSYzg_es_347e7e52.js", "JavaScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@stream-io_video-react-sdk_dist_latency-chart-Bj5OSYzg_es_87513005.js", "JavaScript", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_@swc_helpers_cjs_00636ac3._.js", "JavaScript", 0, 0, 0, 0, 82, 0, 0, 0, 0, 1, 7, 90
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_a51498a5._.js", "JavaScript", 0, 0, 0, 0, 1309, 0, 0, 0, 0, 25, 13, 1347
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_a526304a._.js", "JavaScript", 0, 0, 0, 0, 11383, 0, 0, 0, 0, 1492, 38, 12913
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_axios_lib_99999129._.js", "JavaScript", 0, 0, 0, 0, 3030, 0, 0, 0, 0, 575, 51, 3656
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_bae8d9bd._.js", "JavaScript", 0, 0, 0, 0, 3983, 0, 0, 0, 0, 1088, 22, 5093
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_bca49b04._.js", "JavaScript", 0, 0, 0, 0, 4161, 0, 0, 0, 0, 206, 32, 4399
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_c1d9490c._.js", "JavaScript", 0, 0, 0, 0, 7242, 0, 0, 0, 0, 591, 92, 7925
"c:\Users\Bruce Vo\Documents\project\linguex\Streaming_Platform\frontend\.next\static\chunks\node_modules_c59c7ae1._.js", "JavaScript", 0, 0, 0, 0, 11400, 0, 0, 0, 0, 1498, 39, 12937
